Date,Region,Daily_Cases,Daily_Deaths,Daily_Recoveries,Vaccination_Rate,Active_Cases,Month,Month_Name,Week
2023-11-25,Central,40,3,45,73.38636924572255,6,11,November,47
2023-11-26,Central,39,3,25,72.56441556835637,5,11,November,47
2023-11-27,Central,10,0,25,68.16272254762548,1,11,November,48
2023-11-28,Central,10,1,0,88.48158510025105,1,11,November,48
2023-11-29,Central,10,0,33,72.89055157798498,1,11,November,48
2023-11-30,Central,10,4,0,77.5063692447085,1,11,November,48
2023-12-01,Central,55,0,39,77.43461481923671,8,12,December,48
2023-12-02,Central,10,0,0,80.56175876377077,1,12,December,48
2023-12-03,Central,10,5,0,83.3094552934657,1,12,December,48
2023-12-04,Central,10,0,33,83.7391806286119,1,12,December,49
2023-12-05,Central,22,0,8,76.72746995001245,3,12,December,49
2023-12-06,Central,10,0,16,79.01329252996904,1,12,December,49
2023-12-07,Central,10,3,7,81.46784480738656,1,12,December,49
2023-12-08,Central,13,0,20,79.01753338007127,1,12,December,49
2023-12-09,Central,13,8,11,88.50376084713292,1,12,December,49
2023-12-10,Central,10,0,0,83.12795168126817,1,12,December,49
2023-12-11,Central,10,8,30,84.55350980936996,1,12,December,50
2023-12-12,Central,11,1,0,84.3995711785019,1,12,December,50
2023-12-13,Central,10,0,0,87.15857807863541,1,12,December,50
2023-12-14,Central,10,0,0,82.40236054077128,1,12,December,50
2023-12-15,Central,10,2,41,75.21913696351747,1,12,December,50
2023-12-16,Central,10,0,27,83.90778041810387,1,12,December,50
2023-12-17,Central,16,5,5,78.85860014642547,2,12,December,50
2023-12-18,Central,79,1,59,79.67834516267979,11,12,December,51
2023-12-19,Central,45,1,31,85.459292621248,6,12,December,51
2023-12-20,Central,10,0,54,88.92493184068466,1,12,December,51
2023-12-21,Central,10,0,17,83.04591832324074,1,12,December,51
2023-12-22,Central,10,1,18,84.68976945859922,1,12,December,51
2023-12-23,Central,10,0,31,91.86272307482454,1,12,December,51
2023-12-24,Central,10,0,14,84.76145820513514,1,12,December,51
2023-12-25,Central,17,3,8,95.0,2,12,December,52
2023-12-26,Central,10,0,4,86.79732844793794,1,12,December,52
2023-12-27,Central,27,0,20,75.37201038004508,4,12,December,52
2023-12-28,Central,82,0,68,88.1485762373908,12,12,December,52
2023-12-29,Central,10,1,25,86.49370401232598,1,12,December,52
2023-12-30,Central,21,0,19,91.24271981436978,3,12,December,52
2023-12-31,Central,37,0,46,88.36590675634979,5,12,December,52
